
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
40,Kent Bazemore\bazemke01,SG,25,ATL,75,1324,9.7,.520,.399,.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,,-0.4,1.9,1.6,.057,,-3.1,1.3,-1.8,0.1
41,Bradley Beal\bealbr01,SG,21,WAS,63,2107,14.0,.521,.304,.195,3.1,9.6,6.4,15.0,1.8,0.7,11.7,22.5,,1.3,2.4,3.7,.085,,0.5,-0.1,0.5,1.3
42,Michael Beasley\beaslmi01,PF,26,MIA,24,505,10.6,.474,.160,.123,2.9,17.9,10.6,11.5,1.6,2.2,14.2,24.2,,-0.6,0.5,-0.1,-0.007,,-4.3,-0.4,-4.7,-0.3
43,Marco Belinelli\belinma01,SG,28,SAS,62,1388,12.4,.553,.489,.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,,1.5,1.4,2.9,.100,,0.6,-1.1,-0.5,0.5
44,Jerrelle Benimon\benimje01,PF,23,UTA,2,3,4.7,,,,38.7,76.6,57.8,0.0,0.0,0.0,100.0,15.3,,0.0,0.0,0.0,-0.215,,-20.3,-6.6,-26.9,0.0
45,Anthony Bennett\bennean01,PF,21,MIN,57,894,11.4,.458,.077,.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,,-0.1,0.4,0.3,.017,,-3.6,-1.2,-4.8,-0.6
46,Patrick Beverley\beverpa01,PG,26,HOU,56,1727,11.3,.509,.607,.113,4.3,10.8,7.6,17.2,1.7,1.0,12.9,16.1,,1.7,1.8,3.5,.096,,0.5,0.3,0.8,1.2
47,Sim Bhullar\bhullsi01,C,22,SAC,3,3,44.3,.500,.000,.000,0.0,36.5,18.9,78.5,0.0,26.3,0.0,29.4,,0.0,0.0,0.0,.389,,9.4,17.1,26.6,0.0
48,Bismack Biyombo\biyombi01,C,22,CHO,64,1243,15.2,.578,.000,.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,,1.8,2.2,4.0,.156,,-3.2,2.8,-0.4,0.5
49,Tarik Black\blackta01,C,23,TOT,63,1196,14.7,.583,.004,.432,12.8,21.4,17.0,5.6,0.8,1.6,12.9,13.8,,2.2,0.9,3.1,.124,,-1.0,-0.6,-1.6,0.1
50,DeJuan Blair\blairde01,PF,25,WAS,29,180,7.7,.469,.000,.105,10.3,24.5,17.5,2.6,2.0,0.4,17.9,18.3,,-0.2,0.3,0.1,.033,,-6.4,-1.0,-7.4,-0.2
51,Steve Blake\blakest01,PG,34,POR,81,1529,9.5,.507,.670,.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,,0.7,1.4,2.1,.066,,-1.2,-0.9,-2.1,0.0
52,Eric Bledsoe\bledser01,PG,25,PHO,81,2800,18.4,.555,.260,.422,2.8,13.9,8.3,27.9,2.3,1.2,18.1,23.7,,4.1,2.9,7.0,.119,,1.7,0.9,2.6,3.3
53,Vander Blue\blueva01,SG,22,LAL,2,74,4.0,.342,.333,.167,2.9,10.9,6.7,16.8,2.1,0.0,15.7,23.0,,-0.3,0.0,-0.2,-0.156,,-6.0,-2.5,-8.5,-0.1
54,Bojan Bogdanovic\bogdabo02,SF,25,BRK,78,1854,11.6,.562,.444,.184,3.0,9.8,6.4,5.8,0.9,0.4,11.1,17.2,,1.7,0.7,2.4,.062,,0.0,-1.9,-1.8,0.1
55,Andrew Bogut\bogutan01,C,30,GSW,67,1583,15.8,.565,.000,.118,9.9,26.5,18.5,15.4,1.2,5.3,22.1,13.2,,1.9,3.4,5.2,.159,,-1.4,5.5,4.1,2.4
56,Matt Bonner\bonnema01,PF,34,SAS,72,935,10.1,.536,.548,.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,,1.3,0.9,2.1,.110,,-0.2,-0.7,-0.9,0.3
57,Trevor Booker\booketr01,PF,27,UTA,79,1564,15.3,.536,.181,.319,10.3,19.0,14.7,9.0,1.5,2.1,14.3,18.1,,1.7,1.9,3.6,.110,,-0.6,0.7,0.2,0.9
58,Carlos Boozer\boozeca01,PF,33,LAL,71,1692,16.4,.517,.000,.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,,1.2,1.0,2.2,.062,,-1.8,-1.5,-3.3,-0.6
59,Chris Bosh\boshch01,C,30,MIA,44,1556,19.8,.548,.226,.311,3.6,20.0,12.0,12.0,1.4,1.4,10.1,28.4,,2.1,1.5,3.6,.111,,1.0,-1.0,-0.1,0.8
60,Avery Bradley\bradlav01,SG,24,BOS,77,2428,11.5,.507,.348,.099,2.0,8.9,5.4,8.9,1.7,0.5,9.4,21.0,,0.4,2.1,2.5,.049,,-0.8,-0.9,-1.7,0.2
61,Elton Brand\brandel01,C,35,ATL,36,486,9.4,.457,.011,.242,6.8,16.4,11.8,6.4,1.8,4.3,14.6,11.6,,-0.1,0.8,0.7,.070,,-4.5,3.1,-1.4,0.1
62,Corey Brewer\breweco01,SF,28,TOT,80,2087,13.9,.507,.292,.281,4.2,11.7,7.9,13.8,2.7,0.7,12.7,21.6,,1.0,2.1,3.1,.071,,-0.8,-0.3,-1.1,0.5
63,Aaron Brooks\brookaa01,PG,30,CHI,82,1885,14.4,.534,.383,.213,1.9,7.5,4.8,24.2,1.5,0.6,14.9,25.0,,1.7,1.5,3.3,.083,,1.0,-2.4,-1.4,0.3
64,Jabari Brown\brownja01,SG,22,LAL,19,568,11.0,.547,.365,.500,0.6,6.7,3.5,11.0,1.1,0.3,13.4,18.8,,0.4,0.0,0.4,.033,,-0.8,-3.0,-3.8,-0.3
65,Lorenzo Brown\brownlo01,PG,24,MIN,29,549,11.0,.468,.230,.156,2.8,12.0,7.3,24.9,2.6,0.9,18.7,12.9,,0.1,0.2,0.3,.025,,-1.9,-0.6,-2.6,-0.1
66,Markel Brown\brownma02,SG,23,BRK,47,781,9.1,.459,.305,.271,2.3,13.0,7.7,7.4,2.1,1.2,10.3,15.3,,-0.2,0.7,0.5,.031,,-3.0,0.3,-2.7,-0.1
67,Shannon Brown\brownsh01,SG,29,MIA,5,89,4.4,.482,.368,.211,0.0,1.3,0.7,5.2,2.4,0.0,16.2,13.1,,-0.1,0.0,0.0,-0.016,,-4.2,-1.9,-6.1,-0.1
68,Kobe Bryant\bryanko01,SG,36,LAL,35,1207,17.6,.477,.258,.338,2.3,16.5,9.1,29.9,2.0,0.5,13.5,34.9,,-0.4,0.6,0.2,.006,,1.6,-1.3,0.3,0.7
69,Chase Budinger\budinch01,SF,26,MIN,67,1286,12.2,.537,.367,.208,2.8,15.1,8.8,8.0,1.7,0.6,10.3,16.3,,1.1,0.2,1.3,.049,,-0.9,-1.9,-2.8,-0.3
70,Reggie Bullock\bullore01,SF,23,TOT,36,338,6.2,.466,.657,.129,0.3,16.0,8.3,3.2,1.5,0.9,9.8,10.9,,-0.2,0.3,0.1,.019,,-3.6,-0.4,-4.0,-0.2
71,Trey Burke\burketr01,PG,22,UTA,76,2288,12.6,.455,.388,.144,1.6,8.7,5.2,25.0,1.5,0.5,10.4,23.9,,0.8,1.6,2.4,.050,,0.0,-1.9,-1.9,0.1
72,Alec Burks\burksal01,SG,23,UTA,27,899,13.0,.524,.227,.430,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,,1.1,0.6,1.7,.089,,-0.4,-1.1,-1.6,0.1
73,Caron Butler\butleca01,SF,34,DET,78,1623,9.3,.544,.553,.154,1.4,12.2,6.6,7.3,1.4,0.2,10.4,12.9,,1.3,1.0,2.4,.070,,-1.0,-0.5,-1.5,0.2
74,Jimmy Butler\butleji01,SG,25,CHI,65,2513,21.3,.583,.212,.508,5.1,11.2,8.2,14.4,2.3,1.0,7.7,21.6,,8.2,3.0,11.2,.214,,4.1,0.6,4.7,4.2
75,Rasual Butler\butlera01,SF,35,WAS,75,1505,11.4,.531,.455,.130,2.1,12.4,7.4,6.5,1.0,1.2,8.1,17.9,,1.0,1.6,2.6,.084,,-0.8,-0.8,-1.7,0.1
76,Dwight Buycks\buyckdw01,PG,25,LAL,6,123,13.1,.586,.275,.250,1.7,9.3,5.4,18.4,1.2,0.0,21.3,20.4,,0.1,0.0,0.1,.027,,-1.6,-3.3,-4.9,-0.1
77,Will Bynum\bynumwi01,SG,32,WAS,7,67,4.8,.336,.290,.129,3.4,6.6,5.0,42.2,0.8,1.2,19.6,27.6,,-0.2,0.1,-0.2,-0.132,,-5.8,-3.3,-9.1,-0.1
78,Bruno Caboclo\cabocbr01,SF,19,TOR,8,23,-1.8,.417,.250,.000,5.0,5.0,5.0,0.0,0.0,3.5,25.0,31.5,,-0.1,0.0,-0.1,-0.275,,-12.6,-6.3,-18.9,-0.1
79,Nick Calathes\calatni01,SG,25,MEM,58,838,12.3,.455,.174,.182,2.6,11.8,7.2,26.6,3.9,0.5,18.6,17.9,,-0.4,1.5,1.1,.065,,-2.1,1.8,-0.3,0.4
80,Jose Calderon\caldejo01,PG,33,NYK,42,1270,11.3,.519,.401,.090,1.7,9.8,5.6,25.6,1.3,0.0,16.9,16.1,,0.8,0.1,0.9,.033,,-0.5,-2.6,-3.2,-0.4
81,Kentavious Caldwell-Pope\caldwke01,SG,21,DET,82,2587,11.2,.501,.457,.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,,1.1,1.8,2.8,.052,,-0.2,-0.9,-1.0,0.6
82,Isaiah Canaan\canaais01,PG,23,TOT,47,938,12.4,.534,.651,.159,2.1,8.3,5.1,18.7,1.5,0.3,13.3,21.6,,0.8,0.7,1.4,.072,,0.7,-2.9,-2.2,-0.1
83,Clint Capela\capelca01,C,20,HOU,12,90,12.1,.409,.000,.793,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,,-0.2,0.2,0.0,.019,,-8.8,1.0,-7.8,-0.1
84,DeMarre Carroll\carrode01,SF,28,ATL,70,2189,15.9,.603,.466,.277,5.3,13.8,9.7,8.3,2.2,0.7,9.3,16.9,,4.3,2.8,7.0,.154,,2.4,0.5,2.9,2.7
85,Vince Carter\cartevi01,SG,38,MEM,66,1091,9.6,.445,.571,.140,2.8,11.1,7.0,11.1,2.1,1.1,9.1,19.9,,-0.5,1.4,1.0,.043,,-1.1,-0.3,-1.4,0.2
86,Michael Carter-Williams\cartemi01,PG,23,TOT,66,2149,14.1,.461,.166,.317,3.2,15.3,9.0,37.3,2.6,1.1,19.5,26.7,,-2.1,2.9,0.8,.017,,-1.6,0.9,-0.7,0.7
87,Omri Casspi\casspom01,SF,26,SAC,67,1416,14.4,.580,.204,.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,,2.0,0.6,2.7,.091,,0.0,-1.3,-1.3,0.3
88,Mario Chalmers\chalmma01,PG,28,MIA,80,2368,11.7,.521,.374,.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,,0.8,2.0,2.8,.056,,-0.6,-0.4,-1.0,0.6
89,Tyson Chandler\chandty01,C,32,DAL,75,2286,20.1,.697,.000,.584,14.1,27.4,20.7,5.3,0.9,3.2,16.0,12.8,,7.2,3.1,10.3,.216,,1.9,2.3,4.2,3.6
90,Wilson Chandler\chandwi01,SF,27,DEN,78,2471,13.2,.523,.416,.146,4.1,17.2,10.4,8.9,1.2,0.9,9.6,20.1,,2.1,1.5,3.6,.071,,0.5,-0.4,0.2,1.3
91,Will Cherry\cherrwi01,PG,23,CLE,8,69,5.8,.347,.474,.316,1.7,6.6,4.2,16.4,4.5,1.1,15.6,16.8,,-0.1,0.1,0.0,-0.021,,-4.4,0.7,-3.7,0.0
92,Patrick Christopher\chrispa01,SG,26,UTA,4,29,-2.6,.250,.333,.000,8.0,15.9,12.0,0.0,1.8,0.0,7.7,20.6,,-0.1,0.0,-0.1,-0.150,,-10.6,-5.7,-16.3,-0.1
93,Earl Clark\clarkea01,PF,27,BRK,10,93,6.7,.425,.467,.133,1.2,26.5,13.9,5.0,1.7,3.5,15.9,18.5,,-0.2,0.1,-0.1,-0.037,,-6.6,0.5,-6.1,-0.1
94,Ian Clark\clarkia01,SG,23,TOT,30,192,8.8,.483,.545,.164,2.4,7.1,4.8,9.7,2.4,1.2,13.2,16.0,,0.0,0.2,0.2,.050,,-2.0,-0.8,-2.8,0.0
95,Jordan Clarkson\clarkjo01,PG,22,LAL,59,1476,16.9,.528,.203,.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,,2.0,0.4,2.4,.078,,1.4,-1.7,-0.3,0.6
96,Victor Claver\clavevi01,SF,26,POR,10,76,9.2,.600,.550,.000,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,,0.0,0.1,0.1,.086,,-2.9,-1.3,-4.2,0.0
97,Norris Cole\coleno01,PG,26,TOT,75,1831,10.9,.483,.315,.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,,0.4,1.0,1.4,.036,,-1.5,-1.5,-3.0,-0.5
98,Darren Collison\collida01,PG,27,SAC,45,1565,17.5,.575,.293,.335,1.4,8.7,5.2,27.2,2.2,0.7,15.1,20.9,,3.0,0.8,3.8,.116,,2.8,-1.3,1.5,1.4
99,Nick Collison\collini01,PF,34,OKC,66,1101,11.2,.485,.237,.257,8.9,15.3,12.2,11.6,1.6,1.8,13.8,12.8,,1.0,1.2,2.2,.097,,-1.1,1.2,0.1,0.6
100,Mike Conley\conlemi01,PG,27,MEM,70,2225,18.6,.558,.314,.282,1.5,9.2,5.4,28.0,2.1,0.5,13.6,23.7,,4.2,2.7,6.8,.147,,3.2,-0.5,2.7,2.6
101,Jack Cooley\cooleja01,C,23,UTA,16,87,11.4,.432,.000,.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,,0.0,0.2,0.2,.092,,-4.4,0.4,-4.0,0.0
102,Chris Copeland\copelch01,SF,30,IND,50,828,7.4,.468,.539,.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,,-0.9,0.8,-0.1,-0.008,,-2.8,-1.5,-4.3,-0.5
103,Bryce Cotton\cottobr01,PG,22,UTA,15,159,14.5,.520,.290,.261,2.2,10.8,6.5,17.0,1.3,0.0,13.5,25.6,,0.1,0.1,0.2,.067,,-1.2,-3.2,-4.4,-0.1
104,DeMarcus Cousins\couside01,C,24,SAC,59,2013,25.2,.545,.008,.508,10.8,30.6,21.1,20.4,2.3,4.0,16.3,34.1,,2.8,3.2,6.0,.144,,1.4,3.3,4.7,3.4
105,Robert Covington\covinro01,SF,24,PHI,70,1956,14.7,.554,.590,.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,,1.6,2.3,4.0,.097,,0.6,-0.5,0.2,1.1
106,Allen Crabbe\crabbal01,SG,22,POR,51,683,8.7,.525,.556,.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,,0.5,0.8,1.3,.088,,-1.3,1.0,-0.3,0.3
107,Jamal Crawford\crawfja01,SG,34,LAC,64,1703,16.6,.532,.434,.300,1.2,6.9,4.1,14.9,1.8,0.7,8.8,27.6,,2.5,1.2,3.6,.102,,1.7,-2.7,-1.0,0.4
108,Jae Crowder\crowdja01,SF,24,TOT,82,1647,13.9,.517,.382,.259,4.7,14.9,9.7,8.6,2.2,1.2,7.5,17.5,,1.9,2.0,3.9,.113,,-0.1,0.6,0.6,1.1
109,Dante Cunningham\cunnida01,PF,27,NOP,66,1652,8.9,.473,.029,.139,4.8,12.8,8.8,4.4,1.5,1.7,8.9,10.9,,0.5,1.2,1.6,.047,,-2.6,1.0,-1.6,0.2
110,Jared Cunningham\cunnija01,SG,23,LAC,19,89,7.3,.452,.394,.394,1.3,9.9,5.7,16.4,1.7,0.0,15.3,23.2,,-0.1,0.1,0.0,-0.023,,-4.0,-2.7,-6.7,-0.1
111,Seth Curry\curryse01,PG,24,PHO,2,8,-11.4,.000,.333,.000,0.0,27.7,13.7,15.6,0.0,0.0,0.0,16.5,,-0.1,0.0,0.0,-0.298,,-14.3,-1.6,-15.9,0.0
112,Stephen Curry\curryst01,PG,26,GSW,80,2613,28.0,.638,.482,.251,2.4,11.4,7.0,38.6,3.0,0.5,14.3,28.9,,11.5,4.1,15.7,.288,,9.6,0.3,9.9,7.9
113,Samuel Dalembert\dalemsa01,C,33,NYK,32,544,11.8,.461,.000,.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15.0,,-0.4,0.7,0.3,.023,,-5.2,3.0,-2.2,0.0
114,Troy Daniels\danietr01,SG,23,TOT,47,397,9.6,.515,.715,.079,2.2,7.2,4.7,9.2,0.8,0.2,10.5,21.3,,0.1,0.1,0.2,.022,,-0.3,-4.6,-4.9,-0.3
115,Luigi Datome\datomlu01,SF,27,TOT,21,209,15.1,.587,.449,.011,1.5,13.9,7.6,7.6,0.5,2.6,9.1,20.7,,0.2,0.2,0.4,.095,,-0.3,-1.8,-2.1,0.0
116,Brandon Davies\daviebr01,PF,23,TOT,27,423,10.5,.463,.248,.270,9.4,12.1,10.7,12.4,2.1,1.3,15.9,18.9,,-0.2,0.4,0.2,.028,,-3.1,-0.1,-3.2,-0.1
117,Anthony Davis\davisan02,PF,21,NOP,68,2455,30.8,.591,.010,.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,,9.9,4.2,14.0,.274,,4.2,3.0,7.1,5.7
118,Ed Davis\davised01,PF,25,LAL,79,1840,20.0,.594,.000,.403,13.3,23.1,18.0,8.3,1.4,4.3,9.5,14.8,,4.6,1.6,6.3,.164,,1.1,1.9,3.0,2.3
119,Glen Davis\davisgl01,PF,29,LAC,74,904,10.8,.495,.016,.373,5.5,15.4,10.5,6.3,2.3,1.9,11.6,16.7,,0.2,1.1,1.4,.072,,-3.5,1.0,-2.5,-0.1
120,Andre Dawkins\dawkian01,SG,23,MIA,4,22,-5.0,.250,1.000,.000,0.0,10.7,5.5,6.6,0.0,0.0,14.3,15.0,,-0.1,0.0,-0.1,-0.172,,-7.5,-3.9,-11.5,-0.1
121,Austin Daye\dayeau01,SF,26,TOT,34,344,8.2,.449,.504,.043,3.4,21.0,12.4,7.5,1.8,1.1,13.8,22.1,,-0.6,0.5,0.0,-0.001,,-4.4,-1.0,-5.4,-0.3
122,Dewayne Dedmon\dedmode01,C,25,ORL,59,845,13.3,.568,.006,.395,15.5,24.1,19.7,1.6,1.0,4.8,21.1,13.0,,0.7,1.0,1.7,.099,,-3.6,0.3,-3.3,-0.3
123,Matthew Dellavedova\dellama01,SG,24,CLE,67,1380,8.5,.493,.544,.124,3.1,7.3,5.2,21.1,0.9,0.1,15.9,12.6,,1.4,0.5,1.9,.067,,-0.6,-2.0,-2.6,-0.2
124,Luol Deng\denglu01,SF,29,MIA,72,2421,15.5,.561,.280,.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,,3.7,1.6,5.4,.106,,1.1,-0.6,0.5,1.5
